Service_ID	Item_ID	ISBN13	Category	Rating	Status	Review	Tags	Memo	Added_Date	Read_Date	Title	Author	Publisher	Year	Type	Pages	Gemini_Summary	Gemini_Recommendation
1	4884757998	9784884757991			読み終わった				2026-07-07 1:07:26	2026-07-07 0:00:00	アカギ 5 (バンブーコミックス)	福本伸行	竹書房	1995-04-17	マンガ		伝説の雀士・赤木しげるの若き日を描いた麻雀漫画の金字塔。卓越した洞察力と度胸で闇の権力者たちから勝利をもぎ取る、息詰まる心理戦が展開される。	
1	4812450055	9784812450055			読み終わった				2026-07-07 1:07:28	2026-07-07 0:00:00	アカギ 6 (バンブーコミックス)	福本伸行	竹書房	1996-01-25	マンガ		伝説の雀士・赤木しげるの若き日を描いた麻雀漫画の金字塔。卓越した洞察力と度胸で闇の権力者たちから勝利をもぎ取る、息詰まる心理戦が展開される。	
1	4812451388	9784812451380			読み終わった				2026-07-07 1:07:30	2026-07-07 0:00:00	アカギ 7 (バンブーコミックス)	福本伸行	竹書房	1997-07-10	マンガ		伝説の雀士・赤木しげるの若き日を描いた麻雀漫画の金字塔。卓越した洞察力と度胸で闇の権力者たちから勝利をもぎ取る、息詰まる心理戦が展開される。	
1	4591190137	9784591190135			いま読んでる				2026-07-07 1:11:10		「振り仮名」があれば学力は上がるのか (ポプラ新書 286)	松本大	ポプラ社	2026-06-24	本	238	ルビ（振り仮名）の有無が読解力や学力にどのような影響を与えるかを考察した教育書。	
1	4121508610	9784121508614			積読				2026-07-07 1:11:14		本を読めなくなった人たち コスパとテキストメディアをめぐる現在形 (中公新書ラクレ)	稲田豊史	中央公論新社	2026-02-09	本	304	情報過多やタイパ重視の現代において、人々が本を読めなくなっている背景を分析した一冊。	
1	4065399645	9784065399644			積読				2026-07-07 1:11:21		物語化批判の哲学 〈わたしの人生〉を遊びなおすために (講談社現代新書)	難波優輝	講談社	2025-07-17	本	240	自分の人生を「物語」として意味づけることの危うさを指摘し、遊びの重要性を説く哲学書。	
1	4799331426	9784799331422			読み終わった				2026-07-07 1:11:25	2026-07-07 0:00:00	増補改訂版 スマホ時代の哲学 「常時接続の世界」で失われた孤独をめぐる冒険	谷川嘉浩	ディスカヴァー・トゥエンティワン	2025-04-18	本	384	常時接続のスマホ社会で失われつつある「孤独」の価値を問い直す、現代の哲学書。	
1	4909044574	9784909044570			積読				2026-07-07 1:11:54		PLURALITY	オードリー・タン	サイボウズ	2025-05-02	本	400	オードリー・タンらが提唱する、多様性とテクノロジーが共存する未来のビジョンを描いた本。	
1	4041154391	9784041154397			いま読んでる				2026-07-07 1:12:30		涼宮ハルヒの劇場 (角川スニーカー文庫)	谷川流	KADOKAWA	2024-11-29	本	328	宇宙人や未来人を巻き込んだ非日常を望む女子高生・涼宮ハルヒと、それに巻き込まれるキョンたちSOS団のドタバタを描く、谷川流の大人気ライトノベルシリーズ。	
1	404110792X	9784041107928			読み終わった				2026-07-07 1:12:34	2026-07-07 0:00:00	涼宮ハルヒの直観 (角川スニーカー文庫)	谷川流	KADOKAWA	2020-11-25	本	440	宇宙人や未来人を巻き込んだ非日常を望む女子高生・涼宮ハルヒと、それに巻き込まれるキョンたちSOS団のドタバタを描く、谷川流の大人気ライトノベルシリーズ。	
1	4044292124	9784044292126			読み終わった				2026-07-07 1:13:56	2026-07-07 0:00:00	涼宮ハルヒの驚愕(後) (角川スニーカー文庫)	谷川流	KADOKAWA	2011-06-15	本	296	宇宙人や未来人を巻き込んだ非日常を望む女子高生・涼宮ハルヒと、それに巻き込まれるキョンたちSOS団のドタバタを描く、谷川流の大人気ライトノベルシリーズ。	
1	4044292019	9784044292010			読み終わった				2026-07-07 1:14:43	2026-07-07 0:00:00	涼宮ハルヒの憂鬱 (角川スニーカー文庫)	谷川流	KADOKAWA	2003-06-06	本	328	宇宙人や未来人を巻き込んだ非日常を望む女子高生・涼宮ハルヒと、それに巻き込まれるキョンたちSOS団のドタバタを描く、谷川流の大人気ライトノベルシリーズ。	
1	4044292027	9784044292027			読み終わった				2026-07-07 1:14:44	2026-07-07 0:00:00	涼宮ハルヒの溜息 (角川スニーカー文庫)	谷川流	KADOKAWA	2003-09-30	本	296	宇宙人や未来人を巻き込んだ非日常を望む女子高生・涼宮ハルヒと、それに巻き込まれるキョンたちSOS団のドタバタを描く、谷川流の大人気ライトノベルシリーズ。	
1	4044292035	9784044292034			読み終わった				2026-07-07 1:14:46	2026-07-07 0:00:00	涼宮ハルヒの退屈 (角川スニーカー文庫)	谷川流	KADOKAWA	2003-12-27	本	328	宇宙人や未来人を巻き込んだ非日常を望む女子高生・涼宮ハルヒと、それに巻き込まれるキョンたちSOS団のドタバタを描く、谷川流の大人気ライトノベルシリーズ。	
1	4044292043	9784044292041			読み終わった				2026-07-07 1:14:48	2026-07-07 0:00:00	涼宮ハルヒの消失 (角川スニーカー文庫)	谷川流	KADOKAWA	2004-07-31	本	264	宇宙人や未来人を巻き込んだ非日常を望む女子高生・涼宮ハルヒと、それに巻き込まれるキョンたちSOS団のドタバタを描く、谷川流の大人気ライトノベルシリーズ。	
1	4044292051	9784044292058			読み終わった				2026-07-07 1:14:50	2026-07-07 0:00:00	涼宮ハルヒの暴走 (角川スニーカー文庫)	谷川流	KADOKAWA	2004-09-30	本	344	宇宙人や未来人を巻き込んだ非日常を望む女子高生・涼宮ハルヒと、それに巻き込まれるキョンたちSOS団のドタバタを描く、谷川流の大人気ライトノベルシリーズ。	
1	404429206X	9784044292065			読み終わった				2026-07-07 1:14:52	2026-07-07 0:00:00	涼宮ハルヒの動揺 (角川スニーカー文庫)	谷川流	KADOKAWA	2005-03-31	本	312	宇宙人や未来人を巻き込んだ非日常を望む女子高生・涼宮ハルヒと、それに巻き込まれるキョンたちSOS団のドタバタを描く、谷川流の大人気ライトノベルシリーズ。	
1	4044292078	9784044292072			読み終わった				2026-07-07 1:14:53	2026-07-07 0:00:00	涼宮ハルヒの陰謀 (角川スニーカー文庫)	谷川流	KADOKAWA	2005-08-31	本	440	宇宙人や未来人を巻き込んだ非日常を望む女子高生・涼宮ハルヒと、それに巻き込まれるキョンたちSOS団のドタバタを描く、谷川流の大人気ライトノベルシリーズ。	
1	4044292086	9784044292089			読み終わった				2026-07-07 1:14:55	2026-07-07 0:00:00	涼宮ハルヒの憤慨 (角川スニーカー文庫)	谷川流	KADOKAWA	2006-04-28	本	312	宇宙人や未来人を巻き込んだ非日常を望む女子高生・涼宮ハルヒと、それに巻き込まれるキョンたちSOS団のドタバタを描く、谷川流の大人気ライトノベルシリーズ。	
1	4044292094	9784044292096			読み終わった				2026-07-07 1:14:57	2026-07-07 0:00:00	涼宮ハルヒの分裂 (角川スニーカー文庫)	谷川流	角川書店	2007-03-31	本	312	宇宙人や未来人を巻き込んだ非日常を望む女子高生・涼宮ハルヒと、それに巻き込まれるキョンたちSOS団のドタバタを描く、谷川流の大人気ライトノベルシリーズ。	
1	4044292108	9784044292102			読み終わった				2026-07-07 1:15:13	2026-07-07 0:00:00	涼宮ハルヒの驚愕 初回限定版 (角川スニーカー文庫)	谷川流	角川書店	2011-05-25	本	608	宇宙人や未来人を巻き込んだ非日常を望む女子高生・涼宮ハルヒと、それに巻き込まれるキョンたちSOS団のドタバタを描く、谷川流の大人気ライトノベルシリーズ。	
1	4065274850	9784065274859			いま読んでる				2026-07-07 1:17:57		現代思想入門 (講談社現代新書)	千葉雅也	講談社	2022-03-16	本	248	千葉雅也による、デリダやドゥルーズなどの難解な現代思想を日常に引き寄せて解説する入門書。	
1	4480076719	9784480076717			読み終わった				2026-07-07 1:18:13	2026-07-07 0:00:00	日本経済の死角 収奪的システムを解き明かす (ちくま新書 1840)	河野龍太郎	筑摩書房	2025-02-07	本	288	最注目の超人気エコノミストによる快著誕生！　生産性と実質賃金の誤解をはじめ労働法制、企業統治など全く新しい視座から解析する。	
1	4794974191	9784794974198			読み終わった				2026-07-07 1:18:27	2026-07-07 0:00:00	男はなぜ孤独死するのか 男たちの成功の代償	トーマス・ジョイナー	晶文社	2024-05-24	本	336	自殺問題についての第一人者が、豊富な臨床データと心理学の知見に基づき、男性の孤独死を避けるための処方箋を提示する実用書	
1	B079N1HQD6	4910164590483			読み終わった				2026-07-07 1:21:34	2026-07-07 0:00:00	電撃G’s magazine (2018年4月号) (月刊誌)	KADOKAWA	KADOKAWA	2018-02-28	雑誌		美少女キャラクターに特化した総合エンタメ誌。	
1	4160070647	9784160070646			読み終わった				2026-07-07 1:31:48	2026-07-07 0:00:00	週刊文春エンタ+ (文春ムック)	文藝春秋	文藝春秋	2023-05	本		アニメやゲーム、特撮など、エンタメ業界の最前線を独自の視点で切り取る週刊文春の特集ムック。クリエイターへのインタビューや詳細な作品解説が収録されている。	
1	4160070833	9784160070837			読み終わった				2026-07-07 1:31:53	2026-07-07 0:00:00	週刊文春エンタ+ 総力特集 怪獣8号 (文春ムック)	文藝春秋	文藝春秋	2024-04-22	本		アニメやゲーム、特撮など、エンタメ業界の最前線を独自の視点で切り取る週刊文春の特集ムック。クリエイターへのインタビューや詳細な作品解説が収録されている。	
1	4160070507	9784160070509			読み終わった				2026-07-07 1:31:57	2026-07-07 0:00:00	週刊文春エンタ+ 特集 機動戦士ガンダム (文春MOOK)	文藝春秋	文藝春秋	2022-07-12	本		アニメやゲーム、特撮など、エンタメ業界の最前線を独自の視点で切り取る週刊文春の特集ムック。クリエイターへのインタビューや詳細な作品解説が収録されている。	
1	4160070183	9784160070189			読み終わった				2026-07-07 1:31:59	2026-07-07 0:00:00	週刊文春エンタ! エンタメが私を救う。 (文春MOOK)	文藝春秋	文藝春秋	2020-12-03	本		アニメやゲーム、特撮など、エンタメ業界の最前線を独自の視点で切り取る週刊文春の特集ムック。クリエイターへのインタビューや詳細な作品解説が収録されている。	
1	4160086993	9784160086999			読み終わった				2026-07-07 1:32:02	2026-07-07 0:00:00	週刊文春エンタ! アニメの力。 (文春MOOK)	文藝春秋	文藝春秋	2019-11-28	本		アニメやゲーム、特撮など、エンタメ業界の最前線を独自の視点で切り取る週刊文春の特集ムック。クリエイターへのインタビューや詳細な作品解説が収録されている。	
1	4160071260	9784160071261			読み終わった				2026-07-07 1:32:06	2026-07-07 0:00:00	文春ムック 週刊文春エンタ+(プラス) 特集『機動警察パトレイバー』 (文春ムック)	文藝春秋編	文藝春秋	2026-05-15	雑誌		アニメやゲーム、特撮など、エンタメ業界の最前線を独自の視点で切り取る週刊文春の特集ムック。クリエイターへのインタビューや詳細な作品解説が収録されている。	
1	483563585X	9784835635859			読み終わった				2026-07-07 1:32:37	2026-07-07 0:00:00	コードギアス 反逆のルルーシュ ゼロ×ぴあ (ぴあMOOK)	ぴあ	ぴあ	2019-02-12	本		大ヒットアニメ『コードギアス 反逆のルルーシュ』の主人公ルルーシュ（ゼロ）に焦点を当て、その魅力を多角的に掘り下げたファン必携のムック本。	
1	4041091047	9784041091043			積読				2026-07-07 1:32:48		STEINS;GATE 0 (6) (角川コミックス・エース)	姫乃タカ	KADOKAWA	2020-04-03	マンガ	228	秋葉原を舞台に、過去へメールを送れるタイムマシンを発見した若者たちの過酷な運命を描くSFサスペンスアドベンチャーの関連作品。予測不能な展開と伏線回収が高く評価されている。	
1	4041091039	9784041091036			積読				2026-07-07 1:32:50		STEINS;GATE 0 (5) (角川コミックス・エース)	姫乃タカ	KADOKAWA	2020-04-03	マンガ	212	秋葉原を舞台に、過去へメールを送れるタイムマシンを発見した若者たちの過酷な運命を描くSFサスペンスアドベンチャーの関連作品。予測不能な展開と伏線回収が高く評価されている。	
1	4041072891	9784041072899			積読				2026-07-07 1:32:51		STEINS;GATE 0 (4) (角川コミックス・エース)	姫乃タカ	KADOKAWA	2019-02-04	マンガ	212	秋葉原を舞台に、過去へメールを送れるタイムマシンを発見した若者たちの過酷な運命を描くSFサスペンスアドベンチャーの関連作品。予測不能な展開と伏線回収が高く評価されている。	
1	4049123193	9784049123197			読み終わった				2026-07-07 1:32:54	2026-07-07 0:00:00	STEINS;GATE ELITE 公式資料集 Deceive the World	電撃ゲーム書籍編集部	KADOKAWA	2018-11-30	本	128	秋葉原を舞台に、過去へメールを送れるタイムマシンを発見した若者たちの過酷な運命を描くSFサスペンスアドベンチャーの関連作品。予測不能な展開と伏線回収が高く評価されている。	
1	4041072883	9784041072882			積読				2026-07-07 1:32:56		STEINS;GATE 0 (3) (角川コミックス・エース)	姫乃タカ	KADOKAWA	2018-09-04	マンガ	212	秋葉原を舞台に、過去へメールを送れるタイムマシンを発見した若者たちの過酷な運命を描くSFサスペンスアドベンチャーの関連作品。予測不能な展開と伏線回収が高く評価されている。	
1	4041065534	9784041065532			積読				2026-07-07 1:32:57		STEINS;GATE 0 (2) (角川コミックス・エース)	姫乃タカ	KADOKAWA	2018-05-02	マンガ	212	秋葉原を舞台に、過去へメールを送れるタイムマシンを発見した若者たちの過酷な運命を描くSFサスペンスアドベンチャーの関連作品。予測不能な展開と伏線回収が高く評価されている。	
1	4041065526	9784041065525			積読				2026-07-07 1:32:59		STEINS;GATE 0 (1) (角川コミックス・エース)	姫乃タカ	KADOKAWA	2018-04-03	マンガ	212	秋葉原を舞台に、過去へメールを送れるタイムマシンを発見した若者たちの過酷な運命を描くSFサスペンスアドベンチャーの関連作品。予測不能な展開と伏線回収が高く評価されている。	
1	4758009015	9784758009010			積読				2026-07-07 1:33:03		STEINS;GATE 0 コミックアンソロジー (IDコミックス・DNAメディアコミックス)	アンソロジー	一迅社	2016-06-25	マンガ	148	秋葉原を舞台に、過去へメールを送れるタイムマシンを発見した若者たちの過酷な運命を描くSFサスペンスアドベンチャーの関連作品。予測不能な展開と伏線回収が高く評価されている。	
1	4048921037	9784048921039			積読				2026-07-07 1:33:05		STEINS;GATE 0 電撃コミックアンソロジー (電撃コミックスEX)	笹森トモエ	KADOKAWA	2016-05-27	マンガ	146	秋葉原を舞台に、過去へメールを送れるタイムマシンを発見した若者たちの過酷な運命を描くSFサスペンスアドベンチャーの関連作品。予測不能な展開と伏線回収が高く評価されている。	
1	4048657992	9784048657990			読み終わった				2026-07-07 1:33:10	2026-07-07 0:00:00	STEINS;GATE 0 公式資料集 Amadeus’ Script	電撃攻略本編集部	KADOKAWA	2016-03-31	本	272	秋葉原を舞台に、過去へメールを送れるタイムマシンを発見した若者たちの過酷な運命を描くSFサスペンスアドベンチャーの関連作品。予測不能な展開と伏線回収が高く評価されている。	
1	4047302228	9784047302228			読み終わった				2026-07-07 1:33:12	2026-07-07 0:00:00	STEINS;GATE 永劫回帰のパンドラ(1) (ファミ通クリアコミックス)	鳥飼やすゆき	KADOKAWA	2015-02-14	マンガ	144	秋葉原を舞台に、過去へメールを送れるタイムマシンを発見した若者たちの過酷な運命を描くSFサスペンスアドベンチャーの関連作品。予測不能な展開と伏線回収が高く評価されている。	
1	4088900324	9784088900322			読み終わった				2026-07-07 1:33:14	2026-07-07 0:00:00	STEINS;GATE 無限遠点のアークライト (ヤングジャンプコミックス)	成家慎一郎	集英社	2014-11-19	マンガ	212	秋葉原を舞台に、過去へメールを送れるタイムマシンを発見した若者たちの過酷な運命を描くSFサスペンスアドベンチャーの関連作品。予測不能な展開と伏線回収が高く評価されている。	
1	4041100267	9784041100264			読み終わった				2026-07-07 1:33:23	2026-07-07 0:00:00	TVAnime STEINS;GATE OFFICIAL GUIDEBOOK 記憶補完のモノグラフ	ニュータイプ	角川書店	2011-11-30	本	128	秋葉原を舞台に、過去へメールを送れるタイムマシンを発見した若者たちの過酷な運命を描くSFサスペンスアドベンチャーの関連作品。予測不能な展開と伏線回収が高く評価されている。	
1	4041100259	9784041100257			読み終わった				2026-07-07 2:02:12	2026-07-07 2:02:12	STEINS;GATE 相思相愛のトゥルーメモリーズ	未来ガジェット研究所	角川書店	2011-10-27	本	64	秋葉原を舞台に、過去へメールを送れるタイムマシンを発見した若者たちの過酷な運命を描くSFサスペンスアドベンチャーの関連作品。予測不能な展開と伏線回収が高く評価されている。	
1	4047263745	9784047263741			読み終わった				2026-07-07 2:02:21	2026-07-07 2:02:21	シュタインズ・ゲート 公式資料集	ファミ通Xbox編集部	エンターブレイン	2010-02-26	本	128	秋葉原を舞台に、過去へメールを送れるタイムマシンを発見した若者たちの過酷な運命を描くSFサスペンスアドベンチャーの関連作品。予測不能な展開と伏線回収が高く評価されている。	
		9784101369181			積読				2026-07-09 1:02:57		火車	宮部みゆき	新潮社	1998-01-30	本		宮部みゆきによる、クレジットカード破産などの社会問題に鋭く切り込んだ傑作ミステリー小説。	
		9784098611874			積読				2026-07-09 1:27:04		スノウボールアース = SNOW BALL EARTH. 2	辻次夕日郎	小学館	2021-11-30	マンガ		怪獣との戦いで氷の星となった地球に帰還した少年と、巨大ロボットの過酷なサバイバルを描くSF冒険漫画。人類の生き残りをかけた壮大で熱い物語が展開する。	
		9784098611072			積読				2026-07-09 1:37:10		スノウボールアース = SNOW BALL EARTH. 1	辻次夕日郎	小学館	2021-07-30	マンガ		怪獣との戦いで氷の星となった地球に帰還した少年と、巨大ロボットの過酷なサバイバルを描くSF冒険漫画。人類の生き残りをかけた壮大で熱い物語が展開する。	
