Service_ID	Item_ID	ISBN13	Category	Rating	Status	Review	Tags	Memo	Added_Date	Read_Date	Title	Author	Publisher	Year	Type	Pages	Gemini_Summary	Gemini_Recommendation
1		4912044390466			読み終わった				2026-07-07 1:03:34	2026-07-07 0:00:00	将棋世界 2026年4月号	「将棋世界」編集部	マイナビ出版	2026-03-03	雑誌	228	日本将棋連盟が発行する、プロの棋譜解説や棋界の最新ニュース、詰将棋などを網羅した将棋ファン向けの月刊情報誌。	
1	4334108199	9784334108199			読み終わった				2026-07-07 1:03:35	2026-07-07 0:00:00	性的であるとはどのようなことか	難波優輝	光文社	2025-12-17	本	216	「性的」という概念が持つ複雑な意味や倫理的な問題を、哲学や社会学の観点から深く掘り下げた学術的な思想書。	
1	4152098708	9784152098702			積読				2026-07-07 1:03:35		三体	劉慈欣	早川書房	2019-07-04	本	448	相次ぐエリート科学者の不審死と、主人公・汪淼の網膜に突如として現れた謎のカウントダウン。不可解な現象の真相を追う彼は、異星の過酷な環境をシミュレートしたVRゲーム「三体」へとたどり着く。文化大革命の狂気から現代へと繋がる壮大なスケールで描かれ、人類の運命を揺るがす世界的ベストセラーSFの第一作。	
1	4101050414	9784101050416			積読				2026-07-07 1:03:36		花ざかりの森・憂国 自選短編集 (新潮文庫)	三島由紀夫	新潮社	2020-10-28	本	352	三島由紀夫の早熟な才能を示す初期作『花ざかりの森』から、過激な死生観を描いた『憂国』まで、多様な魅力が詰まった短編傑作選。	
1	4150310475	9784150310479			積読				2026-07-07 1:03:37		ゼロ年代の想像力 (ハヤカワ文庫JA)	宇野常寛	早川書房	2011-09-09	本	480	宇野常寛が、2000年代の日本のサブカルチャーやネット空間の想像力を、社会状況の変容と結びつけて鋭く分析した画期的な批評書。	
1	4569860176	9784569860176			積読				2026-07-07 1:03:37		考察する若者たち (PHP新書)	三宅香帆	PHP研究所	2025-11-14	本	248	映画やアニメなどを「考察」という形で消費する現代の若者たちの心理と、その背景にある情報社会の構造を読み解く新書。	
1	4101035415	9784101035413			積読				2026-07-07 1:03:38		暇と退屈の倫理学 (新潮文庫)	國分功一郎	新潮社	2021-12-23	本	512	國分功一郎が「暇」と「退屈」をキーワードに、人間の生きる意味や消費社会の罠を根源的に問い直す、画期的な哲学書。	
1	4065399750	9784065399750			積読				2026-07-07 1:03:38		「選択肢」の選択史 ニトロプラスのシナリオライターはノベルゲームをどう作ってきたか (星海社新書)	下倉バイオ	星海社	2025-09-18	本	240	ニトロプラスの作品群を題材に、アドベンチャーゲームのシナリオにおける「選択肢」がどのように進化してきたかを追う一冊。	
1	4326851961	9784326851966			積読				2026-07-07 1:03:39		虚構世界はなぜ必要か? SFアニメ「超」考察	古谷利裕	勁草書房	2018-12-26	本	304	SFアニメなどの「虚構」が、現実の社会や人間の心においてどのような役割を果たし、なぜ不可欠なのかを真摯に考察する本。	
1	4816369783	9784816369780			積読				2026-07-07 1:03:39		史上最強の漢検マスター準1級問題集	オフィス海	ナツメ社	2021-02-08	本	320	漢字検定準1級の合格に直結する頻出問題を厳選し、効率的な学習をサポートする充実した対策テキスト。	
1	4163919090	9784163919096			いま読んでる				2026-07-07 1:03:40		西洋の敗北 日本と世界に何が起きるのか	エマニュエル・トッド	文藝春秋	2024-11-08	本	416	ウクライナでの戦争を引き金として、アメリカを盟主とする西洋社会はなぜ没落への道を歩み始めたのか。プロテスタンティズムの衰退による宗教的・道徳的基盤の喪失を背景に、歴史人口学者のエマニュエル・トッドが現代世界のパワーバランスの激変を分析。西洋の自滅的な崩壊と、日本を含む今後の国際秩序の行方を鋭く読み解く。	
1	4799330837	9784799330838			積読				2026-07-07 1:03:40		「好き」を言語化する技術 推しの素晴らしさを語りたいのに「やばい!」しかでてこない	三宅香帆	ディスカヴァー・トゥエンティワン	2024-07-31	本	264	推しの魅力を全力で伝えたいのに、いざ言葉にしようとすると「やばい」「最高」しか出てこない。そんなもどかしさを抱える人に向けて、気鋭の書評家・三宅香帆が、自分の本当の感情と向き合い、解像度高く言語化するための思考法と文章術を指南。あなただけの「好き」を的確な言葉で語り尽くすための、愛に溢れた実践的ガイド。	
1	4907188676	9784907188672			いま読んでる				2026-07-07 1:03:41		平和と愚かさ	東浩紀	ゲンロン	2025-12-18	本	500	「平和とは、単に戦争について考えないという愚かさの別名にすぎないのではないか」。ロシアによるウクライナ侵攻が影を落とす中、ベトナムや沖縄など歴史の記憶が刻まれた地を巡る。SNSによる過剰な政治化や言葉の空転に警鐘を鳴らし、危機の時代において知性が果たすべき役割を問い直す、批評家・東浩紀による思索の軌跡。	
1	4865541128	9784865541120			積読				2026-07-07 1:06:31		Occultic;Nine (3) -オカルティック・ナイン- (オーバーラップ文庫)	志倉千代丸	オーバーラップ	2017-09-25	本		井の頭公園の池で256人の遺体が発見された前代未聞の集団水死事件。世間が騒然とするなか、オカルトブログを運営する我聞悠太は、ニュースで報じられた犠牲者リストの中に自らと仲間たちの名前を見つけてしまう。生と死の境界が曖昧に崩れゆく中、不可解な現象の背後に潜む巨大な陰謀と、世界の構造そのものの謎に肉薄していく。	
1	4865540202	9784865540208			積読				2026-07-07 1:06:32		Occultic;Nine (2) -オカルティック・ナイン- (オーバーラップ文庫)	志倉千代丸	オーバーラップ	2015-04-23	本		凄惨な殺害現場となった橋上教授の研究室に偶然居合わせてしまった我聞悠太。自身の容疑を晴らし事態を収拾するため、教授の息子であるサライと共に不可解な死の真相を追い始める。しかしその裏では、井の頭公園を舞台にした256人もの集団水死事件という、彼らの想像を絶するおぞましい惨劇が静かに幕を開けようとしていた。	
1	4906866212	9784906866212			積読				2026-07-07 1:06:32		Occultic;Nine (1) -オカルティック・ナイン- (オーバーラップ文庫)	志倉千代丸	オーバーラップ	2014-08-25	本	416	吉祥寺に住む高校生の我聞悠太は、オカルト系アフィリエイトブログ「キリキリバサラ」を運営し、一攫千金を夢見ていた。しかし、彼のブログをきっかけに集まった見ず知らずの変わり者たちが、ある猟奇的な殺人事件を境に交錯し始める。日常に潜む小さな違和感がやがて想像を絶する事態へと繋がる、予測不能のオカルトサスペンス。	
1	488475574X	9784884755744			読み終わった				2026-07-07 1:07:16	2026-07-07 0:00:00	アカギ 1 (バンブーコミックス)	福本伸行	竹書房	1992-04-24	マンガ		昭和33年の荒れた夜、莫大な借金を抱え、ヤクザとの麻雀勝負で絶体絶命の窮地に立たされていた南郷。そこへ雨に濡れた一人の少年が迷い込む。白髪で感情を見せない13歳のその少年、赤木しげるこそが、のちに裏社会の頂点に君臨し「神域の男」と畏れられる天才雀士だった。常軌を逸した才能が覚醒する、伝説の始まりの夜を描く。	
1	4884756207	9784884756208			読み終わった				2026-07-07 1:07:19	2026-07-07 0:00:00	アカギ (2) (近代麻雀コミックス バンブーコミックス)	福本伸行	竹書房	1992-12-09	マンガ		大人たちの思惑が交錯する裏社会の代打ちとして、その底知れぬ狂気と才能を覗かせる少年アカギ。そんな彼の前に、絶対的な聴力と圧倒的な経験値を持つ盲目の老雀士・市川が立ちはだかる。イカサマすらも冷徹に見破る市川に対し、アカギは常識を覆す破天荒な闘牌で応戦。互いの命とプライドを削り合う、極限の頭脳戦が加速していく。	
1	4884756738	9784884756734			読み終わった				2026-07-07 1:07:20	2026-07-07 0:00:00	アカギ (3) (近代麻雀コミックス バンブーコミックス)	福本伸行	竹書房	1993-09-29	マンガ		盲目の代打ち・市川との死闘は苛烈さを極め、牌の偏りを操作する老獪な駆け引きがアカギを追いつめる。しかしアカギは、わずかな隙を突く狂気の心理戦と、生命の危機すらも楽しむかのような直感で盤面を支配し返す。ロシアンルーレットをも辞さない異端の覚悟が場を支配するなか、死線を超えた者だけが到達できる狂気の勝負が続く。	
1	4884757238	9784884757236			読み終わった				2026-07-07 1:07:22	2026-07-07 0:00:00	アカギ 4 (バンブーコミックス)	福本伸行	竹書房	1994-06-27	マンガ		盲目の雀士・市川との死闘から5年後。不良刑事の安岡とヤクザの川田組長は、巨大な利権を賭けた勝負のために再びアカギを代打ちとして引きずり出そうと画策する。彼らを待ち受けていたのは、関西屈指の凄腕代打ち・浦部。しかし、安岡が連れてきた青年は、かつての狂気を孕んだ天才少年とはどこか違う雰囲気を漂わせていた。	
1	4884757998	9784884757991			読み終わった				2026-07-07 1:07:26	2026-07-07 0:00:00	アカギ 5 (バンブーコミックス)	福本伸行	竹書房	1995-04-17	マンガ		安岡が川田組の代打ちとして用意したのは、驚異的な記憶力と計算力を持つ秀才「ニセアカギ」こと平山幸雄だった。しかし、本性を隠し持つ関西の代打ち・浦部の底知れぬ策略の前に、平山のロジックは無惨にも粉砕されていく。莫大な借金を背負わされ窮地に陥ったその時、ついに本物の赤木しげるが姿を現し、理不尽な闘牌を見せつける。	
1	4812450055	9784812450055			読み終わった				2026-07-07 1:07:28	2026-07-07 0:00:00	アカギ 6 (バンブーコミックス)	福本伸行	竹書房	1996-01-25	マンガ		浦部との勝負の最中、代打ちの席に素人の治を座らせるという暴挙に出たアカギ。点棒をむしり取られ窮地に陥った絶望的な状況下で、ついに本物の「神域」が席に戻る。常人には理解不能なブラフと、相手の心理の奥底を冷酷に抉る異端の打牌によって場の空気は一変。絶対優位を確信していた浦部を、見えざる恐怖のどん底へと引きずり込む。	
1	4812451388	9784812451380			読み終わった				2026-07-07 1:07:30	2026-07-07 0:00:00	アカギ 7 (バンブーコミックス)	福本伸行	竹書房	1997-07-10	マンガ		日本の黒幕として君臨する狂気の老王・鷲巣巌。若者たちの命を弄ぶ悪魔のような男の前に、ついに伝説の雀士・赤木しげるが降り立つ。アカギは自らの致死量の血液を、鷲巣は莫大な全財産を賭けるという異常なルールの下、透明な牌を用いた「鷲巣麻雀」の火蓋が切られる。日本麻雀史に残る最も長く壮絶な、血塗られた死闘がここに開幕する。	
1	4591190137	9784591190135			いま読んでる				2026-07-07 1:11:10		「振り仮名」があれば学力は上がるのか (ポプラ新書 286)	松本大	ポプラ社	2026-06-24	本	238	「漢字が読めないから、学ぶこと自体を諦めてしまう」。見過ごされがちな教育現場での知の格差を解消するためには何が必要なのか。誰にでも読める「ルビ（振り仮名）」こそが、すべての人の学びを保障する社会的なインフラになり得ると主張する。当事者の視点から漢字偏重の社会構造を問い直し、総ルビ仕様で出版された画期的な提言書。	
1	4121508610	9784121508614			積読				2026-07-07 1:11:14		本を読めなくなった人たち コスパとテキストメディアをめぐる現在形 (中公新書ラクレ)	稲田豊史	中央公論新社	2026-02-09	本	304	かつては本を愛読していたのに、今では長い文章を読むのが苦痛になってしまった。そんな「読書離れ」は個人の怠慢ではなく、タイムパフォーマンスを至上とする社会の変化やSNSによる情報消費の変容が引き起こした構造的な問題だった。テキストメディアを取り巻く現代の過酷な環境と、読書という行為の変質を鋭い視点で解き明かす。	
1	4065399645	9784065399644			積読				2026-07-07 1:11:21		物語化批判の哲学 〈わたしの人生〉を遊びなおすために (講談社現代新書)	難波優輝	講談社	2025-07-17	本	240	就職活動の「ガクチカ」やSNSでの自己アピールなど、現代社会には自分の人生を一貫した「物語」として語るよう強いる圧力が蔓延している。そんな窮屈な枠組みに息苦しさを感じる人々へ向け、気鋭の分析美学者が「物語化」の限界と暴力を哲学的に解きほぐす。人生を一つの筋書きから解放し、もっと自由に「遊びなおす」ための実践的思考法。	
1	4799331426	9784799331422			読み終わった				2026-07-07 1:11:25	2026-07-07 0:00:00	増補改訂版 スマホ時代の哲学 「常時接続の世界」で失われた孤独をめぐる冒険	谷川嘉浩	ディスカヴァー・トゥエンティワン	2025-04-18	本	384	スマートフォンによる「常時接続」が当たり前となった現代、私たちは絶え間ない情報にさらされ、自分自身と向き合う静かな時間を完全に奪われてしまった。不確実なものに耐える力「ネガティブ・ケイパビリティ」を手がかりに、情報過多の社会を生き延びる術を模索。ノイズを遮断し、失われた孤独と深い集中の時間を取り戻すための現代の哲学書。	
1	4909044574	9784909044570			積読				2026-07-07 1:11:54		PLURALITY	オードリー・タン	サイボウズ	2025-05-02	本	400	分断と対立が深刻化する現代において、民主主義はいかにしてテクノロジーと共存できるのか。台湾の元デジタル発展部長オードリー・タンらが提唱する概念「プルラリティ（多元性）」を基軸に、多様な人々の声をつなぎ合わせ、協調的な社会を構築するための青図を描き出す。デジタル技術を用いて未来のガバナンスをアップデートする希望の書。	
1	4041154391	9784041154397			いま読んでる				2026-07-07 1:12:30		涼宮ハルヒの劇場 (角川スニーカー文庫)	谷川流	KADOKAWA	2024-11-29	本	328	久しぶりの新作として発表されたシリーズ第13作。SOS団が再び演劇に挑戦するなど、変わらぬ彼らの騒がしい日常が描かれる。	
1	404110792X	9784041107928			読み終わった				2026-07-07 1:12:34	2026-07-07 0:00:00	涼宮ハルヒの直観 (角川スニーカー文庫)	谷川流	KADOKAWA	2020-11-25	本	440	待望のシリーズ再始動となる第12作。美術部の謎に挑む「あてずっぽナンバーズ」や長編「鶴屋さんの挑戦」などを収録。	
1	4044292124	9784044292126			読み終わった				2026-07-07 1:13:56	2026-07-07 0:00:00	涼宮ハルヒの驚愕(後) (角川スニーカー文庫)	谷川流	KADOKAWA	2011-06-15	本	296	分裂した世界線が交錯し、長きにわたる敵対組織との死闘がついに決着を迎える、圧倒的なスケールで描かれた第11作（後編）。	
1	4044292019	9784044292010			読み終わった				2026-07-07 1:14:43	2026-07-07 0:00:00	涼宮ハルヒの憂鬱 (角川スニーカー文庫)	谷川流	KADOKAWA	2003-06-06	本	328	宇宙人や未来人を巻き込んだ非日常を望む涼宮ハルヒと、平凡なキョンが出会いSOS団を結成する、大人気ライトノベルの記念すべき第1作。	
1	4044292027	9784044292027			読み終わった				2026-07-07 1:14:44	2026-07-07 0:00:00	涼宮ハルヒの溜息 (角川スニーカー文庫)	谷川流	KADOKAWA	2003-09-30	本	296	ハルヒの思いつきで文化祭の自主映画制作に巻き込まれたSOS団。映画の撮影進行と共に現実世界に異常事態が頻発する第2作。	
1	4044292035	9784044292034			読み終わった				2026-07-07 1:14:46	2026-07-07 0:00:00	涼宮ハルヒの退屈 (角川スニーカー文庫)	谷川流	KADOKAWA	2003-12-27	本	328	野球大会やミステリ風の合宿など、SOS団の賑やかで少し不思議な日常を描いた、シリーズ初の短編集となる第3作。	
1	4044292043	9784044292041			読み終わった				2026-07-07 1:14:48	2026-07-07 0:00:00	涼宮ハルヒの消失 (角川スニーカー文庫)	谷川流	KADOKAWA	2004-07-31	本	264	クリスマス直前、ハルヒが突如として存在しない世界に改変されてしまった中で、キョンが元の世界を取り戻すために奔走する最高傑作との呼び声高い第4作。	
1	4044292051	9784044292058			読み終わった				2026-07-07 1:14:50	2026-07-07 0:00:00	涼宮ハルヒの暴走 (角川スニーカー文庫)	谷川流	KADOKAWA	2004-09-30	本	344	エンドレスな夏休みや、雪山での不可解な遭難事件など、SOS団を襲う異常事態の数々を収録したスリリングな短編集の第5作。	
1	404429206X	9784044292065			読み終わった				2026-07-07 1:14:52	2026-07-07 0:00:00	涼宮ハルヒの動揺 (角川スニーカー文庫)	谷川流	KADOKAWA	2005-03-31	本	312	ハルヒの思いつきでバンド演奏に挑戦する文化祭の後日談や、朝比奈みくるの秘密に迫るエピソードを収録した短編集の第6作。	
1	4044292078	9784044292072			読み終わった				2026-07-07 1:14:53	2026-07-07 0:00:00	涼宮ハルヒの陰謀 (角川スニーカー文庫)	谷川流	KADOKAWA	2005-08-31	本	440	時間遡行の複雑なパラドックスをテーマに、未来の自分からの指示に従いながら奔走するキョンの姿を描いた、SF色の強い第7作。	
1	4044292086	9784044292089			読み終わった				2026-07-07 1:14:55	2026-07-07 0:00:00	涼宮ハルヒの憤慨 (角川スニーカー文庫)	谷川流	KADOKAWA	2006-04-28	本	312	学生会長との対立や、ハルヒの突拍子もないアイデアに振り回されながらも日常の謎を解き明かしていく短編集の第8作。	
1	4044292094	9784044292096			読み終わった				2026-07-07 1:14:57	2026-07-07 0:00:00	涼宮ハルヒの分裂 (角川スニーカー文庫)	谷川流	角川書店	2007-03-31	本	312	新入生勧誘の季節を迎え、SOS団に新たな入団希望者が現れる一方で、キョンの前に別の未来の可能性が提示されるシリーズ第9作。	
1	4044292108	9784044292102			読み終わった				2026-07-07 1:15:13	2026-07-07 0:00:00	涼宮ハルヒの驚愕 初回限定版 (角川スニーカー文庫)	谷川流	角川書店	2011-05-25	本	608	『涼宮ハルヒの驚愕』の前編と後編がセットになり、特製小冊子などの限定特典が付属したファン必携の特別版。	
1	4065274850	9784065274859			いま読んでる				2026-07-07 1:17:57		現代思想入門 (講談社現代新書)	千葉雅也	講談社	2022-03-16	本	248	難解な現代思想をかつてないほど平易に解説。デリダ、ドゥルーズ、フーコーを軸に、「秩序と逸脱」というテーマから複雑な世界を読み解くための高い解像度を授ける入門書。	
1	4480076719	9784480076717			読み終わった				2026-07-07 1:18:13	2026-07-07 0:00:00	日本経済の死角 収奪的システムを解き明かす (ちくま新書 1840)	河野龍太郎	筑摩書房	2025-02-07	本	288	生産性は向上しているのになぜ実質賃金は上がらないのか。河野龍太郎が７つの「死角」から、家計が過酷に搾取される日本の経済システムを詳細に分析し、長期停滞の真因に迫る。	
1	4794974191	9784794974198			読み終わった				2026-07-07 1:18:27	2026-07-07 0:00:00	男はなぜ孤独死するのか 男たちの成功の代償	トーマス・ジョイナー	晶文社	2024-05-24	本	336	なぜ男性は孤独に陥りやすいのか。心理学者トーマス・ジョイナーが、仕事やプライドを優先して人間関係を犠牲にする「男らしさ」の危うさを、様々な統計と心理学から解き明かす。	
1	B079N1HQD6	4910164590483			読み終わった				2026-07-07 1:21:34	2026-07-07 0:00:00	電撃G’s magazine (2018年4月号) (月刊誌)	KADOKAWA	KADOKAWA	2018-02-28	雑誌		アニメやゲームの美少女キャラクター情報を特集する総合エンタメ誌。人気作品の最新情報や付録が魅力の2018年4月号。	
1	4160070647	9784160070646			読み終わった				2026-07-07 1:31:48	2026-07-07 0:00:00	週刊文春エンタ+ (文春ムック)	文藝春秋	文藝春秋	2023-05	本		映画『シン・仮面ライダー』を大特集。池松壮亮らのキャスト鼎談や庵野秀明監督インタビューを収録。石ノ森章太郎の原作漫画「一文字隼人、登場！」も付録したファン必読の一冊。	
1	4160070833	9784160070837			読み終わった				2026-07-07 1:31:53	2026-07-07 0:00:00	週刊文春エンタ+ 総力特集 怪獣8号 (文春ムック)	文藝春秋	文藝春秋	2024-04-22	本		アニメ『怪獣8号』を大特集。原作者・松本直也やメインキャストらのインタビューのほか、第1話の絵コンテや怪獣イメージボードなどの貴重な設定資料を豊富に収録したファン必見の書。	
1	4160070507	9784160070509			読み終わった				2026-07-07 1:31:57	2026-07-07 0:00:00	週刊文春エンタ+ 特集 機動戦士ガンダム (文春MOOK)	文藝春秋	文藝春秋	2022-07-12	本		『機動戦士ガンダム』の最新作などを網羅。安彦良和と樋口真嗣の豪華対談や、名セリフベスト10、ザク名場面集、宇宙世紀事件史年表など、ファン必見の魅力的な企画が満載。	
1	4160070183	9784160070189			読み終わった				2026-07-07 1:31:59	2026-07-07 0:00:00	週刊文春エンタ! エンタメが私を救う。 (文春MOOK)	文藝春秋	文藝春秋	2020-12-03	本		広瀬アリスの漫画特集や、宮野真守・三石琴乃のインタビュー、『愛の不時着』など2020年当時の韓流・アニメトレンドを網羅した、時代を切り取る最強の総合エンタメ誌。	
1	4160086993	9784160086999			読み終わった				2026-07-07 1:32:02	2026-07-07 0:00:00	週刊文春エンタ! アニメの力。 (文春MOOK)	文藝春秋	文藝春秋	2019-11-28	本		『エヴァンゲリオン』シリーズを総力特集。『シン・エヴァ』に向けた徹底解説や、緒方恵美、林原めぐみ、高橋洋子らの貴重なインタビューを収録したファン必読のムック。	
1	4160071260	9784160071261			読み終わった				2026-07-07 1:32:06	2026-07-07 0:00:00	文春ムック 週刊文春エンタ+(プラス) 特集『機動警察パトレイバー』 (文春ムック)	文藝春秋編	文藝春秋	2026-05-15	雑誌		新作『機動警察パトレイバー EZY』を中心に大特集。押井守と出渕裕の対談や、週刊誌風の切り口で劇中の事件を紹介する記事を掲載。特別付録として特製ポスター＆シール付き。	
1	483563585X	9784835635859			読み終わった				2026-07-07 1:32:37	2026-07-07 0:00:00	コードギアス 反逆のルルーシュ ゼロ×ぴあ (ぴあMOOK)	ぴあ	ぴあ	2019-02-12	本		『コードギアス 復活のルルーシュ』公開記念。仮面の男「ゼロ」を多角的に掘り下げ、人物相関図や名言集のほか、スザク役・櫻井孝宏のスペシャルコメントも収録したファン必携ムック。	
1	4041091047	9784041091043			積読				2026-07-07 1:32:48		STEINS;GATE 0 (6) (角川コミックス・エース)	姫乃タカ	KADOKAWA	2020-04-03	マンガ	228	幾千もの失敗と犠牲の上に辿り着いた最終局面。シュタインズ・ゲートに至る道を開くための「オペレーション・スクルド」が発動され、岡部倫太郎の孤独で壮絶な戦いが遂に完結する。	
1	4041091039	9784041091036			積読				2026-07-07 1:32:50		STEINS;GATE 0 (5) (角川コミックス・エース)	姫乃タカ	KADOKAWA	2020-04-03	マンガ	212	ついに「鳳凰院凶真」が復活を遂げる。幾多の絶望を乗り越え、タイムマシンを巡る各国の暗躍を阻止するため、岡部は仲間たちと共にβ世界線の過酷な収束に立ち向かう決意を固める。	
1	4041072891	9784041072899			積読				2026-07-07 1:32:51		STEINS;GATE 0 (4) (角川コミックス・エース)	姫乃タカ	KADOKAWA	2019-02-04	マンガ	212	洗脳されたかがりの脅威と、未来を変えようとする勢力の陰謀が交錯する。度重なる襲撃に追い詰められる中、岡部は失われた時間を取り戻すため、苦渋の決断を迫られる怒涛の展開。	
1	4049123193	9784049123197			読み終わった				2026-07-07 1:32:54	2026-07-07 0:00:00	STEINS;GATE ELITE 公式資料集 Deceive the World	電撃ゲーム書籍編集部	KADOKAWA	2018-11-30	本	128	全編アニメーションで再構築された『STEINS;GATE ELITE』の公式資料集。キャラクター解説やアニメ制作用の表情集、世界線資料など、ラボメン必携の詳細な設定が満載。	
1	4041072883	9784041072882			積読				2026-07-07 1:32:56		STEINS;GATE 0 (3) (角川コミックス・エース)	姫乃タカ	KADOKAWA	2018-09-04	マンガ	212	記憶喪失の少女・かがりと共に暮らし始めるラボメンたち。しかし、彼女の記憶の奥底に隠された真実と、謎の襲撃者たちの暗躍により、岡部は再び世界線の分岐という残酷な現実に直面する。	
1	4041065534	9784041065532			積読				2026-07-07 1:32:57		STEINS;GATE 0 (2) (角川コミックス・エース)	姫乃タカ	KADOKAWA	2018-05-02	マンガ	212	アマデウスとの交流を通じて紅莉栖への未練に苛まれる岡部。そんな中、未来から来た少女・鈴羽と共に消えたはずの椎名かがりの行方探しが始まり、新たな不穏な影がラボに忍び寄る。	
1	4041065526	9784041065525			積読				2026-07-07 1:32:59		STEINS;GATE 0 (1) (角川コミックス・エース)	姫乃タカ	KADOKAWA	2018-04-03	マンガ	212	牧瀬紅莉栖の救出を諦め、日常に戻った岡部倫太郎。しかし、ヴィクトル・コンドリア大学のセミナーで彼女の記憶を持つAI「アマデウス」と出会ったことから、止まっていた歯車が再び動き出す。	
1	4758009015	9784758009010			積読				2026-07-07 1:33:03		STEINS;GATE 0 コミックアンソロジー (IDコミックス・DNAメディアコミックス)	アンソロジー	一迅社	2016-06-25	マンガ	148	『STEINS;GATE 0』のコミックアンソロジー。紅莉栖を救えなかったβ世界線を舞台に、豪華執筆陣がそれぞれの視点から描く、ラボメンたちの切なくも温かい日常と珠玉の短編集。	
1	4048921037	9784048921039			積読				2026-07-07 1:33:05		STEINS;GATE 0 電撃コミックアンソロジー (電撃コミックスEX)	笹森トモエ	KADOKAWA	2016-05-27	マンガ	146	『STEINS;GATE 0』の電撃コミックアンソロジー。お馴染みのラボメンに加え、AI「アマデウス」など新キャラクターたちも交え、β世界線ならではのもうひとつの日常を賑やかに描く。	
1	4048657992	9784048657990			読み終わった				2026-07-07 1:33:10	2026-07-07 0:00:00	STEINS;GATE 0 公式資料集 Amadeus’ Script	電撃攻略本編集部	KADOKAWA	2016-03-31	本	272	『STEINS;GATE 0』に特化した公式資料集。新キャラクターの設定やイベントCGを網羅し、複雑に絡み合う伏線やβ世界線の構造まで徹底解説。物語の深淵に迫る。	
1	4047302228	9784047302228			読み終わった				2026-07-07 1:33:12	2026-07-07 0:00:00	STEINS;GATE 永劫回帰のパンドラ(1) (ファミ通クリアコミックス)	鳥飼やすゆき	KADOKAWA	2015-02-14	マンガ	144	牧瀬紅莉栖を救えなかったβ世界線。失意の底で大学生活を送る岡部倫太郎は、セミナーで紅莉栖の先輩・比屋定真帆と出会い、AI「アマデウス」のテスト運用に関わることになる。	
